folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.13703102110411064,-0.14206554319736958,-0.13871266027192003,-0.12978801465862647
-0.13599337770806108,-0.1409500069321886,-0.13806452237654965,-0.12949807317756495
-0.13525621220325268,-0.14212539295401638,-0.13788031340615073,-0.1285259065736103
-0.13486306779674775,-0.14094167182284123,-0.13681810788433282,-0.12813324099827283
-0.13375054540253217,-0.1405123309918263,-0.1362806828917521,-0.12758520002237897
-0.13374954420961596,-0.1392985213514416,-0.13553482092819177,-0.12673522722418196
-0.1329268708547583,-0.1386113601237711,-0.1353548270540606,-0.12763741512727672
-0.1342006583681203,-0.13862430052025643,-0.13428485692760841,-0.12680108086810626
-0.1332944655761185,-0.13908180258221717,-0.13434819915712992,-0.126793271148414
-0.13306730007526965,-0.13822229267459007,-0.13336788974617492,-0.12868852212694845
-0.13245271544476372,-0.1378033708842938,-0.13256188774046454,-0.12786386333829936
-0.1315236587239719,-0.13721299689586372,-0.13170893808052614,-0.13018336022641327
-0.13069632894814048,-0.13668731456843003,-0.1337238809496374,-0.1301311889957708
-0.13021902774309693,-0.13562051207140485,-0.1341084486926133,-0.12963275266146196
-0.12924949544234868,-0.13578267110048547,-0.1329082861057248,-0.12916820201084214
-0.12859731058926985,-0.13475897939333298,-0.13293971369696597,-0.1282064891861902
-0.12861984556255748,-0.13376740214272098,-0.13190749811742597,-0.12792382240344494
-0.12779695880127181,-0.13276934743232457,-0.13387599470120734,-0.12729954709680077
-0.12719472902265905,-0.1319051724848481,-0.1334595257131389,-0.12799660654827827
-0.12613893797747427,-0.1319123147764517,-0.1326500621038265,-0.12722227987982312
-0.12900487539165553,-0.13152454877267825,-0.13228045581872805,-0.12685081564982578
-0.12829515875119568,-0.13076657693039118,-0.13215361052923863,-0.12644026365752553
-0.1276179840111893,-0.13187251456808238,-0.13205701159337435,-0.1273332331049065
-0.1270723670069443,-0.13102425832539186,-0.13085015446104892,-0.12654314820077894
-0.12777894799438141,-0.1303501830840533,-0.1307670200404746,-0.12586170757316528
-0.12946437356538307,-0.12920049900261332,-0.13004229873000175,-0.1266104397690708
-0.12995170003553289,-0.12846628777329724,-0.13118342989366594,-0.12697599181939062
-0.12958253148523277,-0.12837267735583396,-0.13137428945230686,-0.12613820496147932
