folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.13053482377422745,-0.19732998315448336,-0.5393045377085811,-0.14021011403052744
-0.13004092619075525,-0.1968587956189186,-0.5394722525167233,-0.1424204696978325
-0.13008169883500084,-0.19580753880725016,-0.5390878661539672,-0.14258792266023407
-0.13009202843465645,-0.19619732530655962,-0.5392213034195366,-0.1426565056432181
-0.13037579540210864,-0.1978707033480341,-0.542184510289223,-0.14269304743820632
-0.13008898674339442,-0.19847661673269568,-0.5429004760192864,-0.1421851113536347
-0.13016764857936058,-0.19782155729488168,-0.5428414701408305,-0.1417056107620797
-0.13014315028057738,-0.1969171174324352,-0.5425812679004689,-0.14396449250942162
-0.13256796261023485,-0.1969635761015926,-0.5439025157141549,-0.14351918842478084
-0.13227599215533073,-0.19600909046653325,-0.5440511486421158,-0.1440523579269133
-0.13235368702097275,-0.19565357656892104,-0.5443962878002998,-0.14506664503850736
-0.1331573612091555,-0.194934715100577,-0.5444022133676584,-0.1445215537578218
-0.13280889878302415,-0.1945183234551811,-0.544145347910284,-0.14402941439961903
-0.1325985912521164,-0.1969413669859874,-0.5443721528758055,-0.14339856868416928
-0.1332722729299646,-0.19650558706559507,-0.5447506193638697,-0.14348234775413526
-0.13415135836041978,-0.19623860436071175,-0.5445120109187687,-0.14351557442396345
